19.916487751,3.07190445021
19.9106729783,3.09104041332
19.9046671398,3.11011727289
19.8984708362,3.12913312123
19.8920846871,3.14808605679
19.8855093311,3.16697418428
19.8787454257,3.18579561491
19.8717936474,3.20454846655
19.8646546912,3.22323086393
19.8573292712,3.24184093883
19.8498181197,3.26037683025
19.842121988,3.27883668462
19.8342416456,3.29721865597
19.8261778806,3.31552090612
19.8179314993,3.33374160486
19.8095033264,3.35187893013
19.8008942047,3.36993106822
19.7921049951,3.38789621393
19.7831365764,3.40577257076
19.7739898456,3.42355835108
19.7646657172,3.44125177634
19.7551651238,3.45885107721
19.7454890153,3.47635449377
19.7356383594,3.49376027569
19.725614141,3.51106668241
19.7154173627,3.52827198331
19.7050490441,3.54537445786
19.694510222,3.56237239584
19.6838019503,3.57926409747
19.6729252998,3.59604787358
19.6618813582,3.61272204583
19.6506712298,3.62928494679
19.6392960357,3.6457349202
19.6277569133,3.66207032107
19.6160550166,3.67828951588
19.6041915158,3.69439088272
19.5921675971,3.71037281147
19.579984463,3.72623370395
19.5676433318,3.74197197407
19.5551454375,3.75758604804
19.54249203,3.77307436444
19.5296843746,3.78843537448
19.516723752,3.80366754204
19.5036114583,3.81876934394
19.4903488047,3.83373927001
19.4769371175,3.84857582326
19.4633777377,3.86327752005
19.4496720215,3.87784289022
19.4358213392,3.89227047725
19.421827076,3.9065588384
19.4076906313,3.92070654484
19.3934134187,3.9347121818
19.3789968659,3.94857434874
19.3644424146,3.96229165945
19.3497515201,3.97586274222
19.3349256517,3.98928623994
19.3199662918,4.00256081028
19.3048749363,4.01568512579
19.2896530945,4.02865787405
19.2743022884,4.0414777578
19.2588240531,4.05414349505
19.2432199365,4.06665381925
19.227491499,4.07900747938
19.2116403133,4.09120324007
19.1956679646,4.10323988177
19.1795760501,4.11511620081
19.1633661789,4.12683100958
19.1470399721,4.1383831366
19.1305990623,4.14977142668
19.1140450935,4.16099474098
19.0973797212,4.1720519572
19.0806046117,4.18294196962
19.0637214427,4.19366368924
19.0467319025,4.2042160439
19.0296376899,4.21459797838
19.0124405145,4.22480845449
18.9951420958,4.23484645119
18.9777441637,4.24471096469
18.9602484581,4.25440100855
18.9426567283,4.26391561377
18.9249707338,4.2732538289
18.9071922429,4.28241472012
18.8893230335,4.29139737136
18.8713648926,4.30020088435
18.8533196159,4.30882437876
18.8351890079,4.31726699223
18.8169748818,4.32552788052
18.7986790588,4.33360621754
18.7803033686,4.34150119547
18.7618496487,4.34921202482
18.7433197445,4.3567379345
18.724715509,4.36407817193
18.7060388024,4.37123200311
18.6872914926,4.37819871264
18.6684754542,4.38497760386
18.6495925689,4.3915679989
18.6306447248,4.39796923871
18.6116338168,4.40418068318
18.5925617459,4.41020171117
18.5734304193,4.41603172058
18.5542417501,4.42167012841
18.5349976572,4.42711637083
18.5157000651,4.43236990323
18.4963509033,4.43743020024
18.4769521069,4.44229675584
18.4575056156,4.44696908339
18.4380133742,4.45144671565
18.4184773318,4.45572920487
18.398899442,4.4598161228
18.3792816626,4.46370706074
18.3596259553,4.46740162962
18.3399342858,4.47089945998
18.3202086231,4.47420020203
18.3004509398,4.4773035257
18.2806632117,4.48020912067
18.2608474175,4.48291669638
18.2410055387,4.48542598208
18.2211395596,4.48773672682
18.2012514668,4.48984869956
18.1813432489,4.49176168908
18.1614168969,4.49347550409
18.1414744033,4.49498997321
18.1215177624,4.496304945
18.1015489699,4.49742028795
18.0815700225,4.49833589054
18.0615829182,4.49905166121
18.0415896556,4.49956752838
18.0215922341,4.49988344046
18.0015926534,4.49999936586
18.0,4.5
17.9,4.5
17.8,4.5
17.7,4.5
17.6,4.5
17.5,4.5
17.4,4.5
17.3,4.5
17.2,4.5
17.1,4.5
17.0,4.5
16.9,4.5
16.8,4.5
16.7,4.5
16.6,4.5
16.5,4.5
16.4,4.5
16.3,4.5
16.2,4.5
16.1,4.5
16.0,4.5
15.9,4.5
15.8,4.5
15.7,4.5
15.6,4.5
15.5,4.5
15.4,4.5
15.3,4.5
15.2,4.5
15.1,4.5
15.0,4.5
14.9,4.5
14.8,4.5
14.7,4.5
14.6,4.5
14.5,4.5
14.4,4.5
14.3,4.5
14.2,4.5
14.1,4.5
14.0,4.5
13.9,4.5
13.8,4.5
13.7,4.5
13.6,4.5
13.5,4.5
13.4,4.5
13.3,4.5
13.2,4.5
13.1,4.5
13.0,4.5
12.9,4.5
12.8,4.5
12.7,4.5
12.6,4.5
12.5,4.5
12.4,4.5
12.3,4.5
12.2,4.5
12.1,4.5
12.0,4.5
11.9,4.5
11.8,4.5
11.7,4.5
11.6,4.5
11.5,4.5
11.4,4.5
11.3,4.5
11.2,4.5
11.1,4.5
11.0,4.5
10.9,4.5
10.8,4.5
10.7,4.5
10.6,4.5
10.5,4.5
10.4,4.5
10.3,4.5
10.2,4.5
10.1,4.5
10.0,4.5
9.9,4.5
9.8,4.5
9.7,4.5
9.6,4.5
9.5,4.5
9.4,4.5
9.3,4.5
9.2,4.5
9.1,4.5
9.0,4.5
8.9,4.5
8.8,4.5
8.7,4.5
8.6,4.5
8.5,4.5
8.4,4.5
8.3,4.5
8.2,4.5
8.1,4.5
8.0,4.5
7.9,4.5
7.8,4.5
7.7,4.5
7.6,4.5
7.5,4.5
7.4,4.5
7.3,4.5
7.2,4.5
7.1,4.5
7.0,4.5
6.9,4.5
6.8,4.5
6.7,4.5
6.6,4.5
6.5,4.5
6.4,4.5
6.3,4.5
6.2,4.5
6.1,4.5
6.0,4.5
5.9,4.5
5.8,4.5
5.7,4.5
5.6,4.5
5.5,4.5
5.4,4.5
5.3,4.5
5.2,4.5
5.1,4.5
5.0,4.5
4.9,4.5
4.8,4.5
4.7,4.5
4.6,4.5
4.5,4.5
4.4,4.5
4.3,4.5
4.2,4.5
4.1,4.5
4.0,4.5
3.9,4.5
3.8,4.5
3.7,4.5
3.6,4.5
3.5,4.5
3.4,4.5
3.3,4.5
3.2,4.5
3.1,4.5
3.0,4.5
2.9,4.5
2.8,4.5
2.7,4.5
2.6,4.5
2.5,4.5
2.4,4.5
2.3,4.5
2.2,4.5
2.1,4.5
2.0,4.5
1.9,4.5
1.8,4.5
1.7,4.5
1.6,4.5
1.5,4.5
1.4,4.5
1.3,4.5
1.2,4.5
1.1,4.5
1.0,4.5
0.9,4.5
0.8,4.5
0.7,4.5
0.6,4.5
0.5,4.5
0.4,4.5
0.3,4.5
0.2,4.5
0.1,4.5
